date,day,5-6scale,7-8scale,9-10scale,11scale,12scale,13-16scale,닭고기 평균 가격
2017-01-10,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-01-09,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-01-07,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-01-06,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-01-05,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-01-04,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-01-03,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-01-02,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-12-31,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-12-30,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-12-29,Thr,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-12-28,Wed,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-12-27,Tue,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-12-26,Mon,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-12-24,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-12-23,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-12-22,Thr,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-12-21,Wed,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-12-20,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-12-19,Mon,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2016-12-17,Sat,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2016-12-16,Fri,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2016-12-15,Thr,"3,100","2,974","2,846","2,738","2,654","2,621","2,822"
2016-12-14,Wed,"2,933","2,815","2,692","2,591","2,509","2,479","2,670"
2016-12-13,Tue,"2,933","2,815","2,692","2,591","2,509","2,479","2,670"
2016-12-12,Mon,"2,767","2,656","2,538","2,444","2,364","2,336","2,518"
2016-12-10,Sat,"2,767","2,656","2,538","2,444","2,364","2,336","2,518"
2016-12-09,Fri,"2,767","2,656","2,538","2,444","2,364","2,336","2,518"
2016-12-08,Thr,"2,767","2,656","2,538","2,444","2,364","2,336","2,518"
2016-12-07,Wed,"2,767","2,656","2,538","2,444","2,364","2,336","2,518"
2016-12-06,Tue,"2,933","2,815","2,692","2,591","2,509","2,479","2,670"
2016-12-05,Mon,"3,100","2,974","2,846","2,738","2,654","2,621","2,822"
2016-12-03,Sat,"3,267","3,133","3,000","2,885","2,799","2,764","2,975"
2016-12-02,Fri,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2016-12-01,Thr,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-11-30,Wed,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-11-29,Tue,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-11-28,Mon,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-11-26,Sat,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-11-25,Fri,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-11-24,Thr,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-11-23,Wed,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-11-22,Tue,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-11-21,Mon,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-11-19,Sat,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-11-18,Fri,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-11-17,Thr,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-11-16,Wed,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2016-11-15,Tue,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2016-11-14,Mon,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2016-11-12,Sat,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2016-11-11,Fri,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2016-11-10,Thr,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2016-11-09,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-11-08,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-11-07,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-11-05,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-11-04,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-11-03,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-11-02,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-11-01,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-10-31,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-10-29,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-10-28,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-10-27,Thr,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-10-26,Wed,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-10-25,Tue,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-10-24,Mon,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-10-22,Sat,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-10-21,Fri,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2016-10-20,Thr,"4,433","4,244","3,923","3,768","3,524","3,479","3,895"
2016-10-19,Wed,"4,600","4,402","4,077","3,915","3,669","3,621","4,047"
2016-10-18,Tue,"4,767","4,561","4,231","4,062","3,814","3,764","4,200"
2016-10-17,Mon,"4,933","4,720","4,385","4,209","3,959","3,907","4,352"
2016-10-15,Sat,"4,933","4,720","4,385","4,209","3,959","3,907","4,352"
2016-10-14,Fri,"4,933","4,720","4,385","4,209","3,959","3,907","4,352"
2016-10-13,Thr,"4,933","4,720","4,385","4,209","3,959","3,907","4,352"
2016-10-12,Wed,"4,933","4,720","4,385","4,209","3,959","3,907","4,352"
2016-10-11,Tue,"4,767","4,561","4,231","4,062","3,814","3,764","4,200"
2016-10-10,Mon,"4,767","4,561","4,231","4,062","3,814","3,764","4,200"
2016-10-08,Sat,"4,767","4,561","4,231","4,062","3,814","3,764","4,200"
2016-10-07,Fri,"4,767","4,561","4,231","4,062","3,814","3,764","4,200"
2016-10-06,Thr,"4,600","4,402","4,077","3,915","3,669","3,621","4,047"
2016-10-05,Wed,"4,433","4,244","3,923","3,768","3,524","3,479","3,895"
2016-10-04,Tue,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2016-10-01,Sat,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-09-30,Fri,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-09-29,Thr,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2016-09-28,Wed,"4,433","4,244","3,923","3,768","3,524","3,479","3,895"
2016-09-27,Tue,"4,433","4,244","3,923","3,768","3,524","3,479","3,895"
2016-09-26,Mon,"4,433","4,244","3,923","3,768","3,524","3,479","3,895"
2016-09-24,Sat,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2016-09-23,Fri,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-09-22,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-09-21,Wed,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-09-20,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-09-19,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-09-17,Sat,"3,267","3,133","3,000","2,885","2,654","2,621","2,927"
2016-09-13,Tue,"3,267","3,133","3,000","2,885","2,654","2,621","2,927"
2016-09-12,Mon,"3,267","3,133","3,000","2,885","2,654","2,621","2,927"
2016-09-10,Sat,"3,267","3,133","3,000","2,885","2,654","2,621","2,927"
2016-09-09,Fri,"3,267","3,133","3,000","2,885","2,654","2,621","2,927"
2016-09-08,Thr,"3,100","2,974","2,846","2,738","2,509","2,479","2,774"
2016-09-07,Wed,"2,933","2,815","2,692","2,591","2,509","2,479","2,670"
2016-09-06,Tue,"2,933","2,815","2,692","2,591","2,509","2,479","2,670"
2016-09-05,Mon,"3,100","2,974","2,846","2,738","2,654","2,621","2,822"
2016-09-03,Sat,"3,267","3,133","3,000","2,885","2,799","2,764","2,975"
2016-09-02,Fri,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2016-09-01,Thr,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-08-31,Wed,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2016-08-30,Tue,"3,933","3,767","3,615","3,474","3,379","3,336","3,584"
2016-08-29,Mon,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2016-08-27,Sat,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2016-08-26,Fri,"4,433","4,244","4,077","3,915","3,814","3,764","4,041"
2016-08-25,Thr,"4,600","4,402","4,231","4,062","3,959","3,907","4,194"
2016-08-24,Wed,"4,600","4,402","4,231","4,062","3,959","3,907","4,194"
2016-08-23,Tue,"4,600","4,402","4,231","4,062","3,959","3,907","4,194"
2016-08-22,Mon,"4,600","4,402","4,231","4,062","3,959","3,907","4,194"
2016-08-20,Sat,"4,600","4,402","4,231","4,062","3,959","3,907","4,194"
2016-08-19,Fri,"4,433","4,244","4,077","3,915","3,814","3,764","4,041"
2016-08-18,Thr,"4,433","4,244","4,077","3,915","3,814","3,764","4,041"
2016-08-17,Wed,"4,433","4,244","4,077","3,915","3,814","3,764","4,041"
2016-08-16,Tue,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2016-08-13,Sat,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2016-08-12,Fri,"3,933","3,767","3,615","3,474","3,379","3,336","3,584"
2016-08-11,Thr,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2016-08-10,Wed,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2016-08-09,Tue,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2016-08-08,Mon,"3,267","3,133","3,000","2,885","2,799","2,764","2,975"
2016-08-06,Sat,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2016-08-05,Fri,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2016-08-04,Thr,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2016-08-03,Wed,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2016-08-02,Tue,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2016-08-01,Mon,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2016-07-30,Sat,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2016-07-29,Fri,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2016-07-28,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-07-27,Wed,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-07-26,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-07-25,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-07-23,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-07-22,Fri,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-07-21,Thr,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-07-20,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-07-19,Tue,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-07-18,Mon,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-07-16,Sat,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-07-15,Fri,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-07-14,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-07-13,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-07-12,Tue,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-07-11,Mon,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-07-09,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-07-08,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-07-07,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-07-06,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-07-05,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-07-04,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-07-02,Sat,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-07-01,Fri,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-06-30,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-06-29,Wed,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-06-28,Tue,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-06-27,Mon,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-06-25,Sat,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-06-24,Fri,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-06-23,Thr,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2016-06-22,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-06-21,Tue,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-06-20,Mon,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-06-18,Sat,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-06-17,Fri,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-06-16,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-06-15,Wed,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-06-14,Tue,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-06-13,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-06-11,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-06-10,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-06-09,Thr,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-06-08,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-06-07,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-06-04,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-06-03,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-06-02,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-06-01,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-05-31,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-05-30,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-05-28,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-05-27,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-05-26,Thr,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-05-25,Wed,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-05-24,Tue,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-05-23,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-05-21,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-05-20,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-05-19,Thr,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-05-18,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-05-17,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-05-16,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-05-13,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-05-12,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-05-11,Wed,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-05-10,Tue,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2016-05-09,Mon,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2016-05-07,Sat,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2016-05-06,Fri,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2016-05-04,Wed,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2016-05-03,Tue,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2016-05-02,Mon,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2016-04-30,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-04-29,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-04-28,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-04-27,Wed,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-04-26,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-04-25,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-04-23,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-04-22,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-04-21,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-04-20,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-04-19,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-04-18,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-04-16,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-04-15,Fri,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-04-14,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-04-12,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-04-11,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-04-09,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-04-08,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-04-07,Thr,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2016-04-06,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-04-05,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-04-04,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-04-02,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-04-01,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-03-31,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-03-30,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-03-29,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-03-28,Mon,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-26,Sat,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-25,Fri,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-24,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-23,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-22,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-21,Mon,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-19,Sat,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-18,Fri,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-17,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-16,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-15,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-14,Mon,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2016-03-12,Sat,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2016-03-11,Fri,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2016-03-10,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-09,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-03-08,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-03-07,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-03-05,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-03-04,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-03-03,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-03-02,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-02-29,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-02-27,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-02-26,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-02-25,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-02-24,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-02-23,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-02-22,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-02-20,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-02-19,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-02-18,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-02-17,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-02-16,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-02-15,Mon,"3,267","3,133","3,000","2,885","2,654","2,621","2,927"
2016-02-13,Sat,"3,433","3,291","3,154","3,032","2,799","2,764","3,079"
2016-02-12,Fri,"3,267","3,133","3,000","2,885","2,654","2,621","2,927"
2016-02-11,Thr,"3,267","3,133","3,000","2,885","2,654","2,621","2,927"
2016-02-06,Sat,"3,433","3,291","3,154","3,032","2,799","2,764","3,079"
2016-02-05,Fri,"3,433","3,291","3,154","3,032","2,799","2,764","3,079"
2016-02-04,Thr,"3,433","3,291","3,154","3,032","2,799","2,764","3,079"
2016-02-03,Wed,"3,433","3,291","3,154","3,032","2,799","2,764","3,079"
2016-02-02,Tue,"3,267","3,133","3,000","2,885","2,654","2,621","2,927"
2016-02-01,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-01-30,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-01-29,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-01-28,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-01-27,Wed,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-01-26,Tue,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-01-25,Mon,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2016-01-23,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2016-01-22,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2016-01-21,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2016-01-20,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-01-19,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-01-18,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-01-16,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-01-15,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-01-14,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-01-13,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-01-12,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-01-11,Mon,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2016-01-09,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-01-08,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2016-01-07,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-01-06,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-01-05,Tue,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-01-04,Mon,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2016-01-02,Sat,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-12-31,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-12-30,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-12-29,Tue,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-12-28,Mon,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-12-26,Sat,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-12-24,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-12-23,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-12-22,Tue,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2015-12-21,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-12-19,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-12-18,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-12-17,Thr,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-12-16,Wed,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2015-12-15,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2015-12-14,Mon,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2015-12-12,Sat,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2015-12-11,Fri,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2015-12-10,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2015-12-09,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2015-12-08,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-12-07,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-12-05,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-12-04,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-12-03,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-12-02,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-12-01,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-30,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-28,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-27,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-26,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-25,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2015-11-24,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
