,날짜,기사제목,기사내용
38,2018.01.22. 오전 6:00,"12월 생산자물가지수, 한달만에 반등..관광·농산물값 상승 영향","			[머니투데이 구경민 기자, 권혜민 기자] [전년동월대비로는 2.3% 상승..공산품·전기, 가스 및 수도 '보합']12월 생산자물가가 한달만에 상승 반전했다. 출하량 감소에 따른 농산물 가격 상승과 겨울철 관광 성수기 영향이다. 22일 한국은행에 따르면 12월 생산자물가지수(PPI)는 103.14(2010년 100기준)로 전월대비 0.1% 상승했다. 11월 생산자물가지수가 도시가스 요금 인하로 5개월만에 하락반전한 이후 한달만에 다시 상승했다. 전년동월대비로는 2.3% 상승한 것으로 2016년 11월 이후 14개월 연속 올랐다. 생산자물가지수는 기업 간 원재료 등을 대량으로 거래할 때 형성된 가격변동을 측정하는 지표로 소비자물가지수의 선행지표다. 지수에 포함된 상당수 품목의 첫 공급가는 여러 유통 단계를 거쳐 소비자물가에도 영향을 준다. 12월 생산자물가 상승은 겨울철 관광 성수기를 맞아 음식과 숙박 등의 가격이 올랐고 출하량 감소로 농산물이 상승한 영향 때문으로 분석된다. 한은 관계자는 ""음식과 식품, 호텔, 휴양지 콘도의 가격이 성수기를 맞아 올랐다""며 ""농산물 상승 요인은 출하량 감소가 가장 컸다""고 설명했다. 그는 ""전체적으로 보면 원유가격은 올랐으나 주요 원자재 하락과 환율 하락으로 물가 하락 압력이 있었지만 농산물·서비스 분야에서 상승 압력 있어 전체적으로 상승했다""고 덧붙였다.농림수산품 생산자물가는 농산물 가격 상승으로 전월대비 1.0% 상승했다. 음식점 및 숙박 등 서비스 생산자물가는 전월대비 0.1% 올랐다. 국제원자재 가격 상승 등에 따라 석탄 및 석유제품 등이 올라 공산품 생산자물가는 전월대비 보합세를 보였다. 전기, 가스 및 수도 생산자물가도 보합세다. 특수분류별 생산자물가를 보면 식료품이 전월대비 0.5%, 신선식품은 6.3%, 에너지는 0.6% 올랐다. IT는 1.1% 떨어졌다. 식료품과 에너지를 제외한 품목의 생산자물가지수는 전월대비 보합이었다.주요 품목별 생산자물가 변동률을 보면 딸기(114.1%), 호박(64.7%), 감(24.5%), 호텔(5.9%), 휴양콘도(21.0%), 국제항공여객(5.1%), 휘발유(1.5%) 등은 전월보다 올랐고 닭고기(13.3%), 돼지고기(2.5%), 위탁매매수수료(1.7%) 등은 떨어졌다. 국제 공급 과잉 영향으로 TV용LCD (4.9%), 모니터용LCD(2.8%), 노트북용LCD(2.7%), DRAM(1.6%) 등도 내림세를 보였다.   수입을 포함해 국내에 공급된 상품 및 서비스의 가격변동을 측정한 국내공급물가지수도 98.35로 전월대비 0.2% 상승했다. 반면 수출을 포함한 총산출 기준으로 상품 및 서비스 가격변동을 측정한 총산출물가지수는 환율하락에 따라 98.94로 전월대비 0.3% 떨어졌다.▶지금 옆사람이 보는 기사들▶무료 만화 보고 선물도 받고~ ▶치어리더 vs 레이싱걸 구경민 기자 kmkoo@mt.co.kr, 권혜민 기자 aevin54@<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지> "
39,2018.01.23. 오전 9:32,"하림, 다양한 고객 취향 담은 ‘설 선물세트’ 출시","[아시아경제 이선애 기자] 하림이 설을 앞두고 소비자에게 많은 사랑을 받고 있는 닭고기 제품들을 엄선해 구성한 ‘2018 하림 설 선물세트’를 출시했다고 23일 밝혔다. 신선육부터 양념육, 삼계탕까지 다양한 구성을 통해 선물을 주는 사람도 받는 사람도 모두가 만족할 수 있도록 정성껏 준비했다.친환경 닭고기 브랜드 자연실록의 대표 제품들을 담은 ‘자연실록 냉장1호(5만2000원)’는 하림의 프리미엄 명절 선물세트다. 자연실록 제품은 생산에서 유통 품질관리까지 까다롭게 관리하여 자연의 신선함과 맛, 그리고 영양을 살렸다. 선물세트에는 국내산 황기도 함께 포함되어있어, 건강한 맛을 즐길 수 있다.토종닭의 쫄깃함과 훈제의 담백함을 동시에 즐길 수 있는 ‘토종닭 훈제 세트(4만5000원)’도 선물용으로 인기다. 국산 참나무 톱밥으로 토종닭을 통째로 훈연해, 닭고기 특유의 냄새를 잡아 깔끔하고 깊은 풍미를 느낄 수 있다. ‘토종닭 훈제’ 2봉과 ‘토종닭 통다리 훈제’ 6봉으로 구성되어 있다.‘양념육 세트(4만 5500원)’는 요리할 시간이 부족한 맞벌이 부부에게 안성맞춤이다. 올 한해 많은 인기를 끌었던 하림만의 노하우가 담긴 특제 소스의 ‘춘천식 순살닭갈비’와 ‘포장마차식 양념근위’, ‘포장마차식 뼈없는양념닭발’, 그리고 올해 새로 출시된 ‘토종닭 매실숙성 순살닭갈비’ 등이 들어있다. 익히기만 하면 바로 먹을 수 있도록 양념이 함께 버무려져 있어 가정에서 혹은 야외에서도 간편하게 즐길 수 있다.2018년 황금개의 해를 맞아 하림이 새롭게 구성한 ‘신년황금기획세트(2만8000원)’는 IFF 가슴살과 IFF봉, IFF윙, 북채 등 부위별로 다양하게 구성되어 있어 실용적이다. 신선한 원료육을 사용, 급속 동결해 장기간 보관 시에도 쫄깃한 식감과 풍부한 육즙을 즐길 수 있다. 부위에 따라 개별로 급속 동결시킨 것으로 사용 시 필요한 양만큼 나눌 수 있어 간편하다.‘냉동4호(5만3000원)’는 소비자들의 꾸준한 사랑을 받고 있는 하림의 스테디셀러다. 아이들이 좋아하는 하림의 대표 장수브랜드인 ‘용가리치킨’과 ‘웰핫도그’, 집에서 즐기는 지역별미 ‘밥은 요리다’, 부드러운 닭고기와 푹 고은 천연 육수로 빚은 ‘꿩대신 닭 왕교자’ 등으로 구성되어 있다.사계절 보양식인 삼계탕 선물세트도 준비되어 있다. 냉동에서 보관할 수 있는 ‘즉석 삼계탕 세트(4만1000원)’, 상온에서도 보관이 가능한 ‘고향 삼계탕 세트(2만8000원), ‘반마리 삼계탕 세트(2만 원)’ 등 다양한 가격대로 구성되어있다.정충선 하림 마케팅팀 차장은 ""다가오는 무술년 설 시즌을 맞아 실용적인 선물을 구매하려는 소비 트렌드가 늘고 있어 소비자들이 더욱 다양한 제품을 선택할 수 있도록 다양한 가격대와 제품으로 선물세트를 구성했다”며 “하림 설 선물세트로 명절에 고마운 분들께 따뜻한 마음을 전하시기 바란다""고 전했다.이선애 기자 lsa@asiae.co.kr▶ 양낙규의 '군사이야기'▶ #아시아경제 채널 구독 ▶ #아시아경제 페이스북<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>		"
41,2018.01.23. 오후 2:55,"하림, 다양한 고객 취향 담은 '설 선물세트' 출시","하림 설 선물세트닭고기 전문기업 하림이 설을 앞두고 소비자에게 많은 사랑을 받고 있는 닭고기 제품들을 엄선해 구성한 '2018 하림 설 선물세트'를 23일 출시했다. 신선육부터 양념육, 삼계탕까지 다양한 구성을 통해 선물을 주는 사람도 받는 사람도 모두가 만족할 수 있도록 정성껏 준비했다.친환경 닭고기 브랜드 자연실록의 대표 제품들을 담은 '자연실록 냉장1호(5만2000원)'는 하림의 프리미엄 명절 선물세트다. 자연실록 제품은 생산에서 유통 품질관리까지 까다롭게 관리해 자연의 신선함과 맛, 영양을 살렸다. 선물세트에는 국내산 황기도 함께 포함돼 있어 건강한 맛을 즐길 수 있다.토종닭의 쫄깃함과 훈제의 담백함을 동시에 즐길 수 있는 '토종닭 훈제 세트(4만5000원)'도 선물용으로 인기다. 국산 참나무 톱밥으로 토종닭을 통째로 훈연해, 닭고기 특유의 냄새를 잡아 깔끔하고 깊은 풍미를 느낄 수 있다. '토종닭 훈제' 2봉과 '토종닭 통다리 훈제' 6봉으로 구성됐다.'양념육 세트(4만5500원)'는 요리할 시간이 부족한 맞벌이 부부에게 안성맞춤이다. 올 한해 많은 인기를 끌었던 하림만의 노하우가 담긴 특제 소스의 '춘천식 순살닭갈비'와 '포장마차식 양념근위', '포장마차식 뼈없는양념닭발', 그리고 올해 새로 출시된 '토종닭 매실숙성 순살닭갈비' 등이 들어있다. 익히기만 하면 바로 먹을 수 있도록 양념이 함께 버무려져 있어 가정에서 혹은 야외에서도 간편하게 즐길 수 있다.2018년 황금개의 해를 맞아 하림이 새롭게 구성한 '신년황금기획세트(2만8000원)'는 IFF 가슴살과 IFF봉, IFF윙, 북채 등 부위별로 다양하게 구성돼 있어 실용적이다. 신선한 원료육을 사용, 급속 동결해 장기간 보관 시에도 쫄깃한 식감과 풍부한 육즙을 즐길 수 있다. 부위에 따라 개별로 급속 동결시킨 것으로 사용 시 필요한 양만큼 나눌 수 있어 간편하다.'냉동4호(5만3000원)'는 소비자들의 꾸준한 사랑을 받고 있는 하림의 스테디셀러다. 아이들이 좋아하는 하림의 대표 장수브랜드인 '용가리치킨'과 '웰핫도그', 집에서 즐기는 지역별미 '밥은 요리다', 부드러운 닭고기와 푹 고은 천연 육수로 빚은 '꿩대신 닭 왕교자' 등으로 구성되어 있다.대한민국 대표 사계절 보양식인 삼계탕 선물세트도 준비돼 있다. 냉동에서 보관할 수 있는 '즉석 삼계탕 세트(4만1000원)', 상온에서도 보관이 가능한 '고향 삼계탕 세트(2만8000원), '반마리 삼계탕 세트(2만 원)' 등 다양한 가격대로 구성됐다.정충선 하림 마케팅팀 차장은 “다가오는 무술년 설 시즌을 맞아 실용적인 선물을 구매하려는 소비 트렌드가 늘고 있어 소비자들이 더욱 다양한 제품을 선택할 수 있도록 다양한 가격대와 제품으로 선물세트를 구성했다”며 “하림 설 선물세트로 명절에 고마운 분들께 따뜻한 마음을 전하시기 바란다”고 전했다.이주현 유통 전문기자 jhjh13@etnews.com▶ 전자신문 데이터 인사이트 마케팅 컨퍼런스▶ 전자신문 채널 구독 이벤트 가즈아~!▶ 전자신문 바로가기 [Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]"
42,2018.01.22. 오전 11:24,12월 생산자물가 반등…  딸기·감 등 농산물 오름세,"본문 이미지 영역사진=뉴스1DB지난해 12월 서비스, 농림수산품 등이 상승한 영향으로 주춤했던 생산자물가가 반등했다. 한국은행이 22일 발표한 '2017년 12월 생산자물가지수'에 따르면 생산자물가는 전월보다 0.1% 오른 103.14(2010년 100기준)를 기록했다. 지난해 6월 이후 지속 상승하다 5개월 만인 11월 하락했으나 한달 만에 다시 오른 것이다. 지난해 같은달 대비로는 2.3% 올라 14개월 연속 증가세를 이어갔다.생산자물가지수는 소비자물가지수의 선행지수로 국내 생산자가 국내 시장에 공급하는 상품과 서비스의 도매물가를 의미한다. 이 지수는 2010년을 기준(지수 100)으로 현재의 물가를 지수 형태로 산출한다.농산물 가격은 전체 생산자물가지수 오름세를 견인했다. 딸기는 전월보다 114.1% 뛰어 올랐고 감(24.5%)과 호박(64.7%), 쌀(1.7%) 등도 올라 전체 농산물이 6.0% 상승했다.수산물에서는 가자미(14.7%) 값이 올랐다. 축산물은 닭고기(-13.3%), 돼지고기(-2.5%) 등을 중심으로 하락세를 보였다. 공산품 생산자물가는 전월과 같았다. 국제 유가 상승 여파로 석탄및석유제품 물가가 1.2% 올랐지만 제1차금속제품(-0.4%), 전기및전자기기(-0.7%)가 하락해 영향이 상쇄됐다.서비스는 음식점 및 숙박(0.4%)과 운수업(0.1%) 등이 올라 전월보다 0.1% 상승했다. 전력·가스·수도의 생산자물가는 06.02로 전월과 같은 보합세를 나타냈다.지난해 12월 국내공급물가지수는 전월보다 0.2% 상승했고 같은 기간 총산출물가지수도 전월보다 0.3% 하락했다.김정훈 기자 kjhnpce1@mt.co.kr<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>▶지금 사람들이 가장 많이 보고 있는 기사▶스타들은 뭐 입지?"
47,2018.01.19. 오전 11:40,"""설 차례상 비용 재래시장 21만 9천 원, 대형마트 28만 7천 원""","올해 설 차례상을 차리는 데 드는 비용이 지난해보다 7%가량 하락했다는 조사 결과가 나왔습니다.19일 가격조사기관인 ㈔한국물가정보에 따르면 재래시장(서울 경동시장)에서 설 차례상 물품(4인 가족 기준·35개 품목)을 사면 21만9천 원이 들어 작년의 23만5천 원보다 6.9% 하락한 것으로 나타났습니다.대형마트에서 장을 보면 28만7천 원이 들어 시장보다 28% 더 비쌌습니다.지난해 설에 차례상을 차리는 데 부담으로 작용했던 채소류는 대파를 제외하고 모두 큰 폭으로 하락했습니다.조류인플루엔자(AI) 사태 여파로 천정부지로 치솟았던 계란값도 올해는 안정세를 보여 주부들의 설 차례상 비용 부담이 줄어들 것으로 전망됐습니다.가장 큰 가격 하락 폭을 보인 품목은 과일과 채소, 육류였습니다.설 선물로 인기가 좋은 한우는 도축 마릿수 증가로 가격이 하락했고, 배와 사과는 재배면적 증가와 작황 호조로 출하량이 큰 폭으로 증가하면서 가격이 전년 대비 8%가량 내렸습니다.과일과 채소류의 가격은 전반적인 경기침체와 소비부진 등이 맞물리면서 하락세가 지속되고 있습니다.주요 품목별로 보면 사과는 전년 대비 재배면적이 15%가량 늘어났고, 작황호조에 따른 출하량 증가로 가격은 지난해보다 5%가량 낮아졌습니다.배는 지난해 가을 생산된 배 가운데 대과(大果)의 비중이 늘어나면서 우수한 품질의 배 공급량이 늘어 가격이 전년 대비 9%가량 싸졌습니다.대형마트의 경우 1만8천∼1만9천원대의 저렴한 과일세트를 선보이면서 평년대비 10∼20%가량 낮은 가격에 판매하고 있습니다.곶감, 밤, 대추 등 견과류는 보합세입니다.부세조기의 경우 상품 기준(25㎝) 3마리에 1만원으로 전년 대비 3천500원(25.9%)가량 내린 가격에 거래되고 있습니다.국내산 부세조기의 어획량 증가로 중국산 부세조기의 가격이 내려가면서 조기 가격이 안정세를 찾고 있기 때문이라는 분석입니다.사육두수가 늘어 공급량이 증가한 한우는 재래시장 기준 쇠고기(한우 양지국거리A1+)는 600g에 2만4천원으로 작년 대비 4%가량 내린 가격에 거래되고 있고, 산적용 우둔(1등급 기준)도 600g에 2만3천원으로 전년 대비 1천원(4%) 하락했습니다.닭고기는 공급량 증가로 전년 대비 400원가량 하락한 ㎏당 3천400원에, 계란(10개 기준)은 작년보다 39% 하락한 2천원에 각각 거래되고 있습니다.조민성 기자(mscho@sbs.co.kr)☞ [나도펀딩] 전신마비 아빠와 다운증후군 딸, 두 사람의 행복을 응원해주세요☞ SBS에서 직접 편집한 뉴스 여기서 확인!※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지		"
51,2018.01.22. 오전 11:38,딸기·감·호박값 껑충…12월 생산자물가지수 한달새 반등,"			농산물가격이 다시 오름세를 보이면서 지난해 12월 생산자물가가 한 달 만에 반등했다.한국은행이 22일 발표한 '2017년 12월 생산자물가지수'에 따르면 생산자물가지수는 전월보다 0.1% 오른 103.14를 기록했다. 생산자물가는 국내 생산자가 시장에 공급하는 상품과 서비스의 가격변동을 나타내는 것으로 소비자물가를 선행하는 지표다. 생산자물가가 오른 만큼 시차를 두고 소비자 물가에 반영될 전망이다.품목별로 보면 농산물 가격이 크게 올랐다. 딸기가 전월보다 114.1% 급등했고 감(24.5%)과 호박(64.7%)의 가격오름세도 두드러졌다. 수산물에서도 가자미(14.7%) 값이 크게 올랐다. 다만 축산물은 닭고기(-13.3%), 돼지고기(-2.5%) 등을 중심으로 하락세를 보였다. 공산품에서는 국제유가 등 원자재 가격 상승으로 석탄 및 석유제품이 1.2% 올랐다. 반면 TV용LCD(-4.9%)와 모니터용LCD(-2.8%) 등을 중심으로 전기 및 전자기기는 전월보다 0.7% 하락했다. 서비스는 음식점 및 숙박(0.4%)과 운수업(0.1%) 등이 올라 전월보다 0.1% 상승했다. 국내에 공급되는 상품과 서비스의 가격 변동을 원재료와 중간재, 최종재 등 가공 단계별로 구분해 측정한 국내공급물가지수는 98.35로 전월대비 0.2% 올랐다.데일리안 이미경 기자 (esit917@dailian.co.kr)ⓒ (주)데일리안 - 무단전재, 변형, 무단배포 금지		"
55,2018.01.19. 오후 2:19,"설 차례상, 재래시장서 준비하세요…대형마트 대비 30% 저렴","- 사단법인 한국물가정보, 설 차례상 비용 발표- 재리시장서 준비시 21만 9000원 들어…작년 대비 7% 감소올해 설 차례상 비용이 재래시장서 21만9000원으로 조사됐다. 이는 대형마트 대비 약 30% 저렴한 수준이다.(사진=연합뉴스)[이데일리 송주오 기자] 올해 설 차례상을 준비하는 데 재래시장이 대형마트 보다 저렴한 것으로 나타났다. 4인 기준 재래시장은 21만원인데 반해 대형마트는 28만원을 지출해야 했다. 19일 가격조사기관인 ㈔한국물가정보에 따르면 재래시장(서울 경동시장)에서 4인 기준, 35개 품목을 구매하는 데 21만 9000원이 드는 것으로 조사됐다. 이는 지난해 같은 기간 23만5000원과 비교해 6.9% 감소한 수준이다. 같은 기준으로 대형마트에서는 28만 7000원이 필요해 재래시장 대비 28%가량 비싼 것으로 집계됐다. 설 차례상 비용 하락은 과일과 육류, 채소 등의 가격 안정화에 따른 것이다. 한우는 도축 마릿수 증가로 가격이 내려갔다. 한우는 재래시장 기준(한우 양지국거리A1+) 600g에 2만 4000원으로 작년 대비 4%가량 내린 가격에 거래되고 있고, 산적용 우둔(1등급 기준)도 600g에 2만 3000원으로 전년 대비 1000원(4%) 하락했다.닭고기 역시 공급량 증가로 전년 대비 400원 떨어진 kg당 3400원에 판매되고 있으며 계란(10개 기준)은 39% 급감한 2000원에 가격대를 형성했다.배와 사과도 재배면적 증가와 작황 호조로 출하량이 큰 폭으로 증가해 가격이 전년 대비 8% 하락했다. 차례상에 대표적으로 올라가는 배는 지난해 가을 생산된 배 가운데 대과(大果)의 비중이 늘면서 작년과 비교해 9%가량 싼 가격대를 형성하고 있다. 대형마트는 1만 8000원~1만 9000원대의 과일세트로 지난해보다 10~20% 낮은 가격에 판매하고 있다. 김장 가구 감소와 풍년이 겹친 배추는 30% 이상 폭락한 포기당 3000원에 거래되고 있다.송주오 (juoh413@edaily.co.kr)▶[가상화폐 열풍] 시장분석과 투자 정보를 한눈에...▶[네이버 채널]에서 ‘이데일리’ 구독하기 | ▶[카카오톡] 플친 맺기~♥＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
56,2018.01.17. 오후 4:00,"경기도, 설 명절·동계올림픽 앞서 물가관리","			【의정부=뉴시스】배성윤 기자 =경기도가 2018년도 설 명절과 평창동계올림픽을 앞두고 불공정행위 근절과 물가안정 관리에 나선다.  경기도는 오는 3월 18일까지 9주간을 '2018년도 설 명절 및 동계올림픽 물가관리 특별대책기간'으로 정하고, 종합적인 물가안정 관리 대책을 시행한다고 17일 밝혔다.  이에 도는 도와 시·군에 물가대책 종합상황실을 구성해 농산물, 축산물, 수산물, 개인서비스, 석유류 등 5개 분야 32개 품목을 '중점관리 품목'으로 선정하고 가격동향을 파악할 계획이다.  32개 품목은 수요급증, 국제유가 인상, 기상여건 악화, AI 발생 등으로 인한 가격급등이 예상되는 사과·배·밤 등 농산물 13개, 소고기·돼지고기·닭고기 등 축산물 5개, 조기·갈치·명태 등 수산물 5개, 돼지갈비(외식)·삼겹살(외식) 등 개인서비스 6개, 휘발유·등유·경유 등 석유류 3개 등이 해당된다.  보다 실질적인 물가안정을 위해 물가안정 대책반을 꾸려 유관기관·소비자단체 등과 함께 합동 지도·점검을 벌인다.  점검반은 가격표시제 미이행, 표시요금 초과징수, 사재기, 담합행위 등을 집중 관리하고 불공정 거래행위 적발 시 현지시정, 과태료 부과, 공정위 통보 등의 조치를 취하게 된다.  이와 동시에 도의 실·국장급 간부 공무원들을 31개 시·군별 '물가관리책임관'으로 지정해 현장 모니터링 활동 강화와 시·군별 추진상황 점검에도 힘쓴다. 또한 면담·간담회 등을 통해 전통시장 이용확대 및 온누리 상품권 구매 동참을 당부하고, 지자체별 건의사항을 파악하는 역할도 맡는다. 이 밖에도 편의서비스 확대, 직거래 장터 활성화, 온누리 상품권 구매촉진 등 전통시장 이용 활성화를 도모하고, 개인 서비스요금 분야에 대해서는 주부물가모니터단·생활공감모니터단 등 민간주도 자율 안정화 분위기를 확산해 나가기로 했다. 끝으로 소비자단체·상인회 등과 협력해 물가안정 분위기 조성을 위한 적극적인 온·오프라인 홍보·캠페인 활동을 벌일 방침이다.   조창범 도 소상공인과장은 ""현장중심의 실효성 있는 명절 물가 안정대책 시행을 위해 중앙·지자체·민간과 긴밀한 협조를 펼쳐 나갈 계획""이라며 ""특히 수급불안 예상품목 관리 및 불공정거래 지도단속으로 건전한 거래질서 확립에도 적극 힘쓰겠다""고 말했다. shinybae@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
57,2018.01.15. 오전 9:43,"""'금징어' 연말에도 41% 폭등…9개월째 고공행진""","			한국소비자원, 가격정보 종합포털 '참가격' 분석결과(서울=연합뉴스) 이도연 기자 = 지난달 오징어 가격이 전년동기에 비해 41% 폭등하면서 9개월째 고공행진을 이어가고 있다.    한국소비자원은 가격정보 종합포털 '참가격'을 분석한 결과 지난달 오징어 가격이 전년 같은 기간보다 41.1％ 올라 9개월째 상승했다고 15일 밝혔다.오징어[연합뉴스 자료사진]같은 기간 감자(24.1％), 돼지고기(16.8％), 양파(15.9％) 가격도 모두 상승했다.    반면 지난달 무(-44.6％), 당근(-34.0％), 배추(-26.4％), 대파(-17.0％), 풋고추(-14.9％)는 일제히 하락했다.배추 가격은 전월보다 14.5％ 오르면서 상승세로 전환했다.    전월보다 가격이 내린 품목은 당근(-12.0％), 삼치(-5.7％), 닭고기(-4.8％) 등이었다.    감자, 배추, 호박은 백화점에서 구매하는 것이 상대적으로 비싼 반면 전통시장 당근이, 대형마트 닭고기가 저렴했다.    소비자원은 ""같은 제품이라도 판매점에 따라 가격 차이가 크기 때문에 생필품 구입에 앞서 참가격 사이트에서 판매가격과 할인정보를 확인하는 것이 좋다""고 조언했다. dylee@yna.co.kr▶기사제보 및 문의▶기자와 1:1 채팅  ▶평창동계올림픽 영상 공모전"
58,2018.01.16. 오전 11:24,"자연드림, Non-GMO 곡물로 키운 원유 'i요구르트' 출시","▲ 자연드림이 Non-GMO 곡물로 키운 원유로 만든 유제품 'i요구르트'를 출시했다고 16일 밝혔다.     자연드림 i요구르트는 무항생제뿐만 아니라, Non-GMO 곡물로 키운 원유로 만든 것이 특징으로, 원유 함유량은 약 95%로 원유 자체가 부드럽고 깊은 맛을 느낄 수 있다.     또 무항생제 인증을 받은 목장에서 착유 후 자연드림파크에서 직접 생산해 갓 짜낸 원유의 신선함을 그대로 담았다. 칼슘함량은 1회 제공량 당 189mg으로 타사 요구르트 제품 대비 약 39% 높다.     자연드림은 Non-GMO 곡물로 키운 원유로 요구르트 원재료의 품질은 높였지만, 거품 없는 가격으로 제공한다. i요구르트는 850원(100mL당 607원)이다.    자연드림은 지난해 4월 모든 축산을 Non-GMO 곡물로 키울 것을 선언한 후 유정란, 닭고기, 돼지고기, 한우를 순차적으로 선보였다. 이어 우유와 요구르트 등 가공식품도 출시함으로써 Non-GMO 곡물로 키운 축산상품의 다양성을 확대하고 있다.    자연드림 관계자는 ""자연드림은 속까지 진짜 친환경인 상품 개발에 매진하고 있다""며 ""앞으로도 Non-GMO 곡물로 키운 원유를 적용한 상품을 단계별로 출시할 예정""이라고 밝혔다.     한편, 자연드림은 i요구르트 출시를 기념해 1+1 이벤트를 실시한다. 전국 자연드림 매장과 온라인 자연드림몰에서 오는 22일까지 i요구르트 1개를 구매하면 1개를 더 증정한다. (연합뉴스)▶기사제보 및 문의▶기자와 1:1 채팅  ▶평창동계올림픽 영상 공모전"
59,2018.01.17. 오전 7:18,경기도 '설명절·올림픽'앞두고 물가관리 고삐 죈다,"[아시아경제(의정부)=이영규 기자] 경기도가 설 명절과 평창 동계올림픽을 앞두고 상거래 불공정행위 근절과 물가안정 관리를 위해 칼을 빼들었다.도는 1월15일부터 3월18일까지 '2018년도 설 명절 및 동계올림픽 물가관리 특별대책기간'으로 정하고, 종합적인 물가안정 관리 대책을 시행한다고 17일 밝혔다.도는 이 기간 동안 31개 시ㆍ군과 공동으로 '물가대책 종합상황실'을 구성해 농산물ㆍ축산물ㆍ수산물ㆍ개인서비스ㆍ석유류 등 5개 분야 32개 품목을 '중점관리 품목'으로 선정해 가격동향을 파악ㆍ관리한다.이들 32개 품목은 수요급증, 국제유가 인상, 기상여건 악화, 조류인플루엔자(AI) 발생 등으로 인한 가격급등이 예상되는 ▲사과ㆍ배ㆍ밤 등 농산물 13개 ▲소고기ㆍ돼지고기ㆍ닭고기 등 축산물 5개 ▲조기ㆍ갈� ·燻斫� 등 수산물 5개 ▲돼지갈비(외식)ㆍ삼겹살(외식) 등 개인서비스 6개 ▲휘발유ㆍ등유ㆍ경유 등 석유류 3개 등이다.도는 보다 실질적인 물가안정을 위해 물가안정 대책반을 꾸려 유관기관ㆍ소비자단체 등과 함께 합동 지도ㆍ점검을 벌인다. 점검반은 가격표시제 미이행, 표시요금 초과징수, 사재기, 담합행위 등을 집중 점검하고 불공정 거래행위 적발 시 현지시정, 과태료 부과, 공정위 통보 등의 조치를 취하게 된다.도는 아울러 실ㆍ국장급 간부 공무원들을 31개 시ㆍ군별 '물가관리책임관'으로 지정해 현장 모니터링 활동을 강화하는 등 지역별 추진상황도 살핀다. 또 면담ㆍ간담회 등을 통해 전통시장 이용확대 및 온누리 상품권 구매 동참을 당부하고, 지자체별 건의사항도 파악해 해결하는 역할을 하게 된다.도는 이 외에도 편의서비스 확대, 직거래 장터 활성화, 온누리 상품권 구매촉진 등 전통시장 이용 활성화를 도모하고, 개인 서비스요금 분야에 대해서는 주부물가모니터단ㆍ생활공감모니터단 등 민간주도 자율 안정화 분위기를 확산해 나가기로 했다.조창범 도 소상공인과장은 ""소비자단체ㆍ상인회 등과 협력해 물가안정 분위기 조성을 위한 적극적인 온ㆍ오프라인 홍보ㆍ캠페인 활동을 벌일 계획""이라며 ""현장중심의 실효성 있는 명절 물가 안정대책 시행을 위해 중앙ㆍ시군ㆍ민간과 긴밀한 협조를 펼쳐 나가겠다""고 밝혔다.이영규 기자 fortune@asiae.co.kr▶ 양낙규의 '군사이야기'▶ #아시아경제 채널 구독 ▶ #아시아경제 페이스북<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>		"
60,2018.01.19. 오후 2:04,"""설 차례상 비용, 재래시장 21만9000원-대형마트 28만7000원 소요""","    사진=연합뉴스      올해 설 차례상 차리는 비용이 작년보다 소폭 줄어들 것으로 전망됐다. 19일 한국물가정보에 따르면, 설 차례상 차리는 비용(4인 가족 기준·35개 품목)이 재래시장(서울 경동시장)을 이용할 경우 21만천 원이 소요될 것으로 나타났다. 이는 지난해(23만5천 원)보다 6.9% 하락한 수치다. 대형마트를 이요할 경우 차례상 비용은 28만7천 원이 들 것으로 조사돼 재래시장보다 28% 더 높게 나타났다. 이 중 채소류 가격은 대파를 제외하고 작년보다 크게 떨어졌다. 조류인플루엔자(AI) 사태로 가격이 뛰었던 계란도 올해는 안정세를 보였다. 한우도 도축 마릿수 증가로 가격이 떨어졌고, 배와 사과도 작년보다 8%가량 하락했다. 곶감, 밤, 대추 등 견과류의 가격은 작년과 비슷한 수준이다.  부세조기의 가격도 크게 내렸다. 상품 기준(25㎝) 3마리에 1만원으로 작년 보다 3천500원(25.9%)가량 떨어졌다. 닭고기는 공급량 증가로 작년보다 400원가량 하락한 ㎏당 3천400원에, 계란(10개 기준)은 작년보다 39% 하락한 2천원에 각각 판매되고 있다. 배추도 작황이 좋은데다 김장 가구 수 감소에 따라 평년 대비 30% 이상 폭락한 포기당 3천원에 거래되고 있다. 물가정보 관계자는 ""올해는 계란과 육류 가격이 안정세를 보이고 과일과 채소류의 작황이 좋아 전반적으로 설 물가가 안정적""이라고 전했다.  김윤미 기자 mono@    		"
